1345898395236495361,1407367183,2021-01-04T01:02:37.000Z,en,Oline}]},0,0,0,0
1345898395207168003,1283582102030684160,2021-01-04T01:02:37.000Z,pt,louis}]},0,0,0,0
1345898395211358209,1316082928162672647,2021-01-04T01:02:37.000Z,fr,RT @roibalti: eh je hurle c’est quoi ce reve https://t.co/HUcX8TwInh,0,44,0,0
1345898395215523842,122177989,2021-01-04T01:02:37.000Z,es,RT @Samir_u: @Minhvi_Oficial @NicolasMaduro @IMVillarroel1 le pido con el corazón en la mano que nos ayude y de una vez por todas nos den l…,0,1,0,0
1345898395236503552,1314373206627807232,2021-01-04T01:02:37.000Z,und,RT @zendayabrasiI: https://t.co/nEpmMebqED,0,42,0,0
1345898395236507649,1302979166506229762,2021-01-04T01:02:37.000Z,und,@Stray_Kids @boostereez,0,0,0,0
1345898395215523843,2202042121,2021-01-04T01:02:37.000Z,es,RT @Matthewmatosis: Meta Microvideoshttps://t.co/PRCbC6IzH1,0,54,0,0
1345898395207159808,94344007,2021-01-04T01:02:37.000Z,en,@4YrsToday Those who said YES are either imbeciles or fools. They embrace and enable an angry little man who is not only an inept,0,0,0,0
1345898395236499458,1168564014261161985,2021-01-04T01:02:37.000Z,es,RT @vcutgguk: DIFUNDAN‼️‼️tenemos este proyecto para el primer aniversario de winter flower‼️ https://t.co/oLt7d7H5YE,0,3,0,0
1345898395223916546,4030203792,2021-01-04T01:02:37.000Z,ja,Twitter},0,0,0,0
1345898395215400961,1144995579300237318,2021-01-04T01:02:37.000Z,ja,@katodaigo0919 わ！たのしみ！,0,0,0,0
1345898395236352000,1023699970728181760,2021-01-04T01:02:37.000Z,ja,RT @RAMchan0802: PayPay100円 ♻️RTとフォローのみ♻️12時〆,0,27,0,0
1345898395232206848,3119109991,2021-01-04T01:02:37.000Z,ja,@sachiho_anju 一応本名じゃ無いとダメという規約それを盾に本名の人としかお友達にならない&amp;本名じゃない人を通報するという人もいます経歴は書くけど公開しないという人多いですね,0,0,0,0
